Longitude,Latitude
-88.19657,30.684572
-97.640647,30.68482
-97.64332,30.684989
-97.641164,30.685072
-97.643147,30.685504
-97.644632,30.685654
-97.338412,30.686462
-97.639328,30.686713
-97.327128,30.689071
-97.818118,30.689322
-97.322388,30.690311
-97.65476,30.691528
-95.74472,30.692778
-97.657594,30.693973
-97.695992,30.695572
-97.695992,30.69558
-97.69603,30.695597
-97.696045,30.695608
-97.696037,30.69562
-97.69603,30.695625
-97.696013,30.695628
-97.695975,30.695633
-97.695883,30.695645
-97.696067,30.695667
-97.69603,30.695667
-97.826698,30.695761
-95.552841,30.696032
-97.700504,30.696383
-95.606029,30.697082
-95.606079,30.697201
-97.340556,30.701667
-97.713408,30.701761
-97.713394,30.701781
-97.751533,30.705322
-97.870055,30.705767
-97.870169,30.706058
-96.866532,30.707692
-97.682037,30.708253
-97.322017,30.708456
-86.865533,30.70967
-95.548058,30.709999
-97.700332,30.710054
-95.548045,30.710246
-97.688144,30.711735
-97.731041,30.712656
-96.486481,30.713654
-95.546941,30.714027
-95.554468,30.714502
-85.929775,30.714638
-95.552469,30.714807
-95.552502,30.714926
-98.259097,30.718038
-97.853417,30.718317
-86.568542,30.720552
-96.284405,30.732541
-97.575216,30.736844
-97.575265,30.736986
-97.575263,30.736987
-97.575288,30.736995
-97.575246,30.737042
-97.575585,30.737181
-97.575767,30.737233
-85.574381,30.738215
-85.574301,30.739096
-97.086513,30.751083
-98.674436,30.756521
-88.06362,30.75694
-88.19645,30.767211
35.280278,30.767778
-86.572258,30.769711
75.77,30.77
-86.543717,30.770419
-95.660506,30.780795
-95.659828,30.781138
-91.376848,30.788072
-98.20119,30.78963
-105.011211,30.797197
-96.823447,30.804432
-96.757917,30.80492
-89.776195,30.806398
-81.4597,30.808
-97.032596,30.811592
-98.367276,30.813174
-94.023351,30.813536
-94.023725,30.81366
-94.023469,30.813681
-94.023736,30.813688
-94.023689,30.813697
-94.023639,30.813704
-94.024155,30.813795
-94.023874,30.813868
-94.024188,30.813919
-94.023515,30.814074
-94.023089,30.814242
-94.023967,30.814248
-94.023957,30.814386
-94.02328,30.814411
-94.022943,30.814439
-94.024139,30.814508
-94.024196,30.814591
-94.024421,30.814662
-115.629386,30.818798
-90.4,30.82
-96.740783,30.823155
-83.294146,30.825412
-89.720473,30.831378
-98.429813,30.832446
-96.401705,30.832984
-83.26899,30.833128
-94.024762,30.836548
-97.305015,30.837109
-97.305316,30.83714
-97.305247,30.837194
-97.304886,30.837636
-97.304859,30.837647
-97.305037,30.837828
-97.304916,30.838138
-97.304904,30.838157
-98.37851,30.841913
-83.293318,30.84632
-94.214195,30.854462
-88.999079,30.857402
-96.606466,30.876675
-108.846328,30.87678
-98.437214,30.878359
-103.79367,30.88747
-96.950858,30.889742
-97.709742,30.8923
-102.911239,30.893564
-96.574802,30.90778
-96.57373,30.90839
-96.57373,30.909155
-98.130101,30.919771
-98.130366,30.920628
-94.070795,30.920785
-97.48093,30.93341
-95.253224,30.938507
-95.25612,30.9393
-95.256378,30.939313
-115.917892,30.944933
-94.292076,30.964171
-95.491667,30.964833
-95.491833,30.966
-117.861125,30.969298
-95.488254,30.969848
-94.2873,30.9837
-97.575319,30.987488
-91.366007,30.990508
-101.703604,30.997084
-92.225643,30.997917
-97.564274,31.01548
-89.170137,31.024059
-87.68513,31.025264
-97.584144,31.033839
-104.831305,31.035708
-105.576147,31.044539
-82.42151,31.05088
-97.459211,31.053597
-97.461261,31.054303
-97.465252,31.060664
-97.4661,31.062282
-97.44711,31.06567
-97.446638,31.066956
-97.457353,31.067663
-97.456062,31.06775
-97.457096,31.067863
-97.456633,31.067956
-97.456642,31.06797
-91.511528,31.071808
-89.188478,31.071936
-97.352333,31.073975
-97.352318,31.073991
-97.351763,31.074314
-97.35135,31.07582
-98.002649,31.07585
-98.002737,31.076079
-97.844553,31.081584
-97.595684,31.088889
-108.337045,31.10282
-110.436349,31.107591
-97.398518,31.110371
-93.18152,31.110563
-97.398408,31.111259
-97.468915,31.112966
-97.468099,31.113405
121.38765,31.116395
-94.079559,31.124139
-97.4895,31.126171
-96.167438,31.12637
-99.350837,31.129952
-99.33472,31.135
-97.425003,31.135293
-106.283305,31.154753
-97.006839,31.163641
-97.411845,31.169727
-97.41245,31.170826
-97.414098,31.173901
-97.322031,31.183341
-97.32042,31.183671
-97.320578,31.183825
-97.320983,31.185715
-97.741314,31.195001
-97.492797,31.197128
-97.467138,31.198063
-100.656738,31.203405
-84.210815,31.203617
-7.8525,31.209444
121.552157,31.215394
-108.93734,31.216031
-99.873431,31.23198
-81.581641,31.235973
-110.959123,31.257201
-106.452583,31.269639
-98.622358,31.269722
-98.622936,31.27019
-98.622746,31.270406
-98.623582,31.270668
-98.610834,31.281797
-106.485194,31.289889
-116.325967,31.297217
-116.325905,31.297875
-85.725506,31.300928
-85.753178,31.304366
-94.731417,31.310163
-110.406761,31.310822
-89.267514,31.313862
-85.851805,31.314994
-97.237073,31.317918
-92.529043,31.318594
-89.213266,31.321974
-94.710833,31.324167
-110.393028,31.324314
-89.290537,31.325612
-109.08626,31.33302
-85.943341,31.341443
-109.063,31.3431
-89.404228,31.344133
-98.615633,31.344907
-89.406048,31.344993
-89.40555,31.34513
-110.284395,31.346385
-109.53728,31.34645
-109.49442,31.34957
-88.937645,31.351038
-109.477,31.352
-110.93391,31.36278
-110.29958,31.362844
-110.7795,31.3662
-110.1178,31.3797
-94.098255,31.38853
-111.09,31.39
-111.0895,31.3938
-111.088782,31.39956
-99.598849,31.400633
-97.086388,31.403334
-91.454169,31.404984
-111.0847,31.4092
-111.19468,31.40961
-97.078911,31.413116
-109.898,31.4183
-106.095829,31.419403
-111,31.42
-91.453135,31.42599
-111.18,31.43
-109.54484,31.43115
-110.0972,31.4383
-100.441157,31.448543
-100.45177,31.459388
-97.168838,31.461735
-97.168795,31.461777
-116.556236,31.462192
-110.26664,31.466047
-100.467742,31.466445
-109.69007,31.46677
-110.266595,31.470125
-110.297913,31.473942
-9.699167,31.477222
-91.637215,31.480898
-83.530067,31.481421
-93.07568,31.48353
-110.987395,31.486842
-9.750278,31.491667
-100.502054,31.493096
-9.726389,31.496389
-9.706111,31.497222
-97.155504,31.500631
-94.7639,31.5011
-88.832302,31.501722
-109.3122,31.51056
-88.990076,31.5147
-101.857142,31.52017
-97.137184,31.525175
-91.380647,31.525223
-97.106944,31.527222
-97.214444,31.535
-110.760641,31.538859
-110.7556,31.53944
-97.148333,31.539722
-109.2873,31.54088
-110.7483,31.54371
-110.277286,31.5455
-99.477689,31.547518
-97.112794,31.548525
-97.114668,31.548585
-97.11435,31.549072
-110.303692,31.55454
-91.556288,31.559228
-91.403171,31.560444
-89.00601,31.562658
-91.42286,31.562665
-89.165275,31.565298
-100.43681,31.56745
-111.051028,31.56782
-111.04946,31.56848
-111.05167,31.56861
-111.051742,31.570167
-111.049867,31.571313
-91.293356,31.57322
-91.293184,31.573512
-91.293185,31.573512
-91.293141,31.573531
-91.292669,31.574225
-96.930375,31.58398
-111.503822,31.58498
-111.531,31.5892
-89.781817,31.590446
-110.793589,31.591089
-89.20137,31.59453
-96.151625,31.59721
-89.198875,31.597783
-89.218898,31.597955
-106.278,31.601
-94.65725,31.604292
-97.177422,31.606865
-96.551592,31.608893
-97.659443,31.615622
-110.813285,31.615912
-94.65638,31.616103
-94.637498,31.61991
-94.643492,31.620267
-94.643718,31.620857
-94.640163,31.621412
-91.250545,31.623529
-94.647365,31.623637
-94.643475,31.623929
-94.643783,31.624138
-94.646897,31.6252
-98.247218,31.628157
-110.176852,31.629115
-111.05318,31.6296
-98.248728,31.629622
-98.250228,31.63225
-98.247493,31.632973
-98.248318,31.633888
-98.248117,31.634143
-98.248223,31.634205
-106.310091,31.634792
-106.256516,31.636693
-106.304542,31.636989
-106.313995,31.639599
-106.314096,31.639778
-106.305983,31.641078
-109.162,31.6508
-108.4147659,31.65184611
-102.834228,31.653878
-89.247058,31.674989
-96.493759,31.686329
-95.228351,31.688777
-106.317507,31.688809
-106.480073,31.689243
-6.943611,31.691389
-106.366957,31.694561
-6.955278,31.698611
-110.862373,31.702818
-106.22602,31.703712
-98.11179,31.706982
-89.131311,31.709436
-110.65,31.71
-99.026632,31.71196
34.5932,31.7148
-96.144806,31.719301
-6.990556,31.721667
-6.9653,31.7223
-110.882263,31.723204
-110.94835,31.723444
-6.965833,31.724444
-6.966111,31.724444
-6.988889,31.724444
-6.9662,31.7248
-110.8794,31.725
-6.904722,31.725556
-110.87509,31.72675
-116.5708,31.7275
-116.697692,31.731258
-110.883686,31.735781
-110.663918,31.73741
-106.311844,31.739078
-106.45725,31.746161
-106.290464,31.747708
-93.092344,31.748154
-106.028708,31.749108
-89.086854,31.751616
-93.155141,31.755263
-106.505585,31.757109
-106.486931,31.75872
-93.08611,31.76056
-110.84576,31.76129
-106.485022,31.761878
-106.505124,31.763257
-106.497678,31.763435
-106.504837,31.765425
-106.50522,31.76558
-106.505463,31.765597
-106.505692,31.765645
-106.505342,31.765983
-106.241394,31.766403
-106.347006,31.766548
-106.506478,31.766936
-106.506287,31.766967
-106.506438,31.766997
-106.506517,31.767047
-106.504448,31.767221
-106.498095,31.767398
-106.501813,31.768098
-106.504303,31.768153
-106.506782,31.768532
-106.50232,31.768645
-106.506061,31.768709
-106.504007,31.768782
-106.503197,31.768883
-106.503158,31.76897
-106.50355,31.769006
-106.503595,31.76902
-106.505725,31.769059
-106.506068,31.769093
-106.506221,31.769102
-106.503849,31.769152
-106.506135,31.769157
-106.505792,31.769174
-106.506278,31.769195
-106.506277,31.769196
-106.506278,31.769196
-106.502953,31.769234
-106.50629,31.769244
-106.506251,31.769245
-106.506309,31.769246
-106.50745,31.769266
-106.505821,31.769275
-106.506394,31.769286
-106.506378,31.769288
-106.50253,31.769289
-106.502605,31.769315
-106.506325,31.769316
-106.506473,31.769409
-106.506213,31.769428
-106.506366,31.769433
-106.506286,31.769453
-106.506232,31.769458
-106.503525,31.76965
-106.503517,31.769678
-106.505965,31.769709
-106.505927,31.76971
-106.505235,31.769728
-106.50526,31.769804
-106.505403,31.769855
-106.503761,31.770078
-106.505236,31.770096
-106.505312,31.770103
-106.505272,31.770275
-106.507408,31.770447
-106.504363,31.770488
-106.497758,31.770594
-106.507303,31.77063
-106.504228,31.770803
-106.504622,31.770854
-106.504726,31.770937
-106.503566,31.770978
-106.505613,31.771055
-106.504561,31.771075
-106.504342,31.771323
-106.50435,31.773215
-106.503382,31.773545
-110.8672,31.7744
-106.503933,31.774502
-110.867864,31.774531
-106.504111,31.774886
-106.50885,31.775635
-106.505713,31.776055
-106.442456,31.777576
35.206139,31.779192
-97.525613,31.781331
-106.510556,31.782222
-106.457156,31.789407
-97.569511,31.789757
-110.74,31.79
-97.570524,31.790189
-106.464128,31.790322
-106.236323,31.791264
-106.45147,31.797597
-96.054672,31.8014
35.163926,31.803869
-86.045509,31.804197
-85.959504,31.804639
-106.498933,31.804908
-106.187295,31.806217
-97.392426,31.806812
-106.472114,31.807692
-116.601864,31.810743
-116.608086,31.812292
-106.509323,31.81458
-116.597654,31.816059
-106.220536,31.818172
-106.587736,31.829439
-106.534776,31.831346
-106.520727,31.831909
-110.349281,31.836205
-106.483697,31.839737
-106.48542,31.839903
-109.77516,31.840128
-106.490604,31.844096
-106.549227,31.846777
-86.641921,31.856449
-86.641844,31.856506
-86.642069,31.85657
-86.641957,31.85658
-86.641952,31.856592
-86.642205,31.856663
-86.641863,31.85667
-86.641981,31.856747
-99.022254,31.857371
-116.61602,31.861503
-116.628022,31.864137
-106.419372,31.86541
-111.4561,31.86583
-109.03556,31.86708
-106.237793,31.868228
-116.642405,31.86913
115.89,31.87
-102.02433,31.870895
-106.550857,31.872486
35.094305,31.873014
-106.435601,31.874442
-106.494791,31.876207
-98.536558,31.878931
-116.62664,31.882468
-109.81244,31.88317
-109.206,31.8839
-109.20606,31.88401
-109.175713,31.885201
-109.173439,31.887647
-90.221716,31.888897
-109.20955,31.88923
-97.699572,31.889276
-109.16779,31.8907
-116.640914,31.893372
-110.965934,31.896356
-110.990906,31.898934
-116.535835,31.901667
-104.868813,31.903912
-116.594322,31.904314
-109.156172,31.904463
-109.155875,31.904503
-109.15613,31.90462
-116.60893,31.907351
-110.33057,31.90741
34.819767,31.907445
34.819217,31.907822
34.917442,31.908472
-95.898842,31.911658
-116.118683,31.913189
-109.2736,31.9136
-110.9291,31.91361
-109.1408,31.91361
-109.14145,31.9137
-109.135528,31.913706
-104.8465,31.9151
-104.8275,31.9178
-106.044746,31.9185
-106.514116,31.919801
-106.513777,31.92091
-106.513561,31.920937
-109.128136,31.921163
-109.128501,31.921354
-109.13012,31.9229
-97.359668,31.924386
-106.046581,31.924831
-106.043457,31.925865
-106.421919,31.926617
-106.421923,31.926624
-106.421823,31.926651
-106.446979,31.92868
-106.452394,31.930994
-109.2167,31.934
-109.118,31.935
-95.275047,31.935203
-102.217269,31.937322
-91.129516,31.940568
-113.02091,31.94262
-112.813792,31.942861
-112.813395,31.943092
-112.80102,31.954916
-112.8095,31.956
-81.024474,31.956732
-99.966511,31.957755
-109.1532,31.96187
-102.117973,31.962471
-102.11796,31.962471
-110.4157,31.9627
-99.958456,31.965683
-102.119501,31.96653
-102.120704,31.967313
-102.119758,31.96734
-102.120125,31.967372
-102.124021,31.967386
-110.5103,31.967755
-102.119739,31.967818
-116.645348,31.970381
-95.386571,31.97041
-98.031013,31.977248
-109.222,31.9817
-96.087016,31.981792
-104.753,31.9845
-102.162419,31.99025
-102.162446,31.990264
-102.162458,31.990367
-81.0654,31.991545
-104.758,31.9925
-85.055015,31.993728
-104.7675,31.9982
-102.176907,31.998491
-104,32
-105,32
-102.084069,32.004458
-102.134137,32.005271
-102.133985,32.005318
35.872318,32.010249
-97.135191,32.011242
-102.163102,32.01584
-97.124336,32.016659
-112.694803,32.021003
-114.234466,32.026124
-84.430735,32.026776
-102.0705,32.033167
-102.069062,32.036915
-111.496174,32.039294
-112.8747,32.0417
-115.909882,32.048097
-116.881897,32.057003
-110.0757,32.059528
-97.286569,32.060509
-97.286683,32.060522
-97.286728,32.060667
-97.28668,32.060735
-112.044,32.0711
-84.2267,32.0753
-97.703783,32.086965
-96.477428,32.088689
-96.467,32.090202
-96.464538,32.090563
-96.46755,32.091091
-96.464955,32.091123
-98.339617,32.091856
-116.859598,32.092459
-116.493514,32.092892
-96.465934,32.092971
-96.46318,32.093244
-116.572572,32.095628
-108.932,32.101
-96.457347,32.101203
-116.498532,32.104588
34.806438,32.108203
-111.23199,32.10952
34.808223,32.111777
-109.92173,32.11369
-97.860519,32.119072
-110.93775,32.12043
-111.06915,32.127113
-111.78302,32.12824
34.802027,32.131867
-81.133633,32.1323
-110.858,32.1341
-80.761332,32.137254
-81.1395,32.1392
-110.94476,32.143654
-109.449727,32.149837
-81.0927,32.1501
-111.000709,32.15025
-100.240631,32.159338
-95.843232,32.161424
-94.35331,32.165546
-81.0994,32.1658
-81.12,32.1716
-81.0756,32.1726
-97.485981,32.173464
-95.850439,32.175297
-110.8761,32.17613
-111.03379,32.17727
-110.970557,32.1782
-110.970596,32.178233
-81.0998,32.1796
-100.199243,32.182227
-111.2167,32.1833
-112.7857,32.1842
-81.1167,32.1886
-98.197822,32.189003
-98.297416,32.189486
-81.105,32.1907
-106.742504,32.198016
-99.650239,32.202932
-98.180367,32.203022
-110.899933,32.203188
-98.210564,32.20504
-110.912683,32.205194
-110.958833,32.20642
-110.960617,32.208647
-110.987019,32.213539
-96.983344,32.214735
-95.76491,32.216812
-111.102835,32.217396
-111.131,32.2175
-110.926711,32.217519
-97.76921,32.21794
-98.21115,32.220467
-115.090246,32.220936
-95.767889,32.22115
-110.9258,32.22167
-110.885,32.22167
-110.926,32.2217
-110.926479,32.221743
-98.193998,32.222362
-110.662133,32.222953
34.819469,32.222999
-98.197192,32.223284
-110.958609,32.223606
-110.961445,32.22505
-110.962394,32.225415
-110.962391,32.225462
-110.96233,32.225482
-110.96241,32.225487
-110.962395,32.225581
-95.493932,32.22603
-110.961664,32.226475
-110.891482,32.227139
-111.03876,32.22766
-110.963274,32.228734
-110.979179,32.228896
-110.963802,32.228902
-110.962768,32.228916
-110.962811,32.228932
-110.918406,32.230792
-110.953095,32.230797
-110.918463,32.230848
-110.918338,32.230892
-110.952945,32.231086
-110.953064,32.23111
-110.953029,32.231145
-110.951131,32.231546
-110.95387,32.231781
-110.953737,32.231839
-110.953925,32.231844
-110.953722,32.231869
-110.953824,32.231976
-110.953853,32.231983
-97.762181,32.232007
-97.761177,32.232622
-110.900335,32.232875
-110.956648,32.23342
-110.956627,32.233422
-97.321148,32.234321
-97.749523,32.237245
-110.9381,32.2374
-110.95089,32.238468
-110.945522,32.240716
-111.062003,32.242037
-111.168433,32.242955
-111.003401,32.243027
-111.167663,32.243367
-111.167326,32.24345
-111.168174,32.244013
-110.968102,32.244789
-97.814432,32.247939
-97.816497,32.24808
-110.9461,32.2481
-110.952713,32.248358
-110.908785,32.248523
-110.891467,32.24923
-97.817764,32.250889
-97.812703,32.251637
-111.197399,32.25397
-97.548728,32.254597
-111.159743,32.255581
-109.836,32.2556
-106.819488,32.258421
-111.014908,32.259497
-97.555526,32.259988
-106.825765,32.26033
-97.553487,32.260499
-112.740669,32.261009
-111.00995,32.261033
-111.01532,32.261582
-107.74903,32.26217
-97.551664,32.262455
-111.015777,32.262735
-97.55722,32.26586
-111.015507,32.265911
-111.019622,32.266
-81.086194,32.266053
-111.015703,32.266074
-111.015713,32.266075
-110.906599,32.267333
-106.827674,32.267475
-107.97,32.26861
-97.668076,32.269328
-106.800838,32.270094
-97.178072,32.270436
-97.250423,32.271336
-99.011008,32.272678
-106.764868,32.27288
-111.020455,32.273043
-111.023066,32.273115
-115.044637,32.273339
-106.782589,32.273508
-110.903485,32.273908
-111.102294,32.275712
-111.020668,32.27574
-110.94146,32.27581
-111.025693,32.277122
-111.021161,32.27839
-111.020492,32.278663
-111.083261,32.27882
-111.022317,32.27887
-111.022049,32.278889
-111.020477,32.279116
-90.007255,32.27983
-111.02085,32.27988
-106.749199,32.280633
-97.666799,32.28064
-110.942835,32.281282
-111.032507,32.281603
-110.943419,32.282293
-111.031808,32.28252
-111.03189,32.282525
-111.031877,32.282554
-111.031788,32.282614
-111.03395,32.283325
-111.031615,32.283353
-110.985895,32.286888
-94.98786,32.287205
-110.796876,32.2908
-114.051956,32.293706
-98.27154,32.29761
-86.1964,32.2997
-106.566716,32.302631
-95.287946,32.305838
-95.287994,32.305923
-96.847916,32.306492
-97.013397,32.30826
-97.0112,32.308792
-106.79482,32.30883
-97.014895,32.308872
-97.013522,32.308924
-97.01683,32.308956
-97.012149,32.30961
-110.721368,32.309691
-97.012024,32.310001
-97.012835,32.310085
-97.0152,32.310276
-97.010775,32.310454
-97.01326,32.310533
-96.854439,32.311032
-97.013947,32.311113
-97.01326,32.311113
-96.854095,32.311126
-97.013522,32.311193
-96.854095,32.311198
-97.014586,32.311249
-97.012024,32.311277
-97.014209,32.311298
-97.012835,32.311351
-97.014209,32.311404
-97.014929,32.311411
-97.015058,32.311432
-97.015783,32.311433
-96.854353,32.311463
-96.855469,32.311488
-96.854543,32.311527
-96.854401,32.311528
-96.854499,32.311558
-96.854333,32.311561
-97.017517,32.311567
-97.016049,32.311593
-96.854483,32.311622
-97.015916,32.311628
-96.854514,32.311634
-96.854364,32.311653
-96.854407,32.311653
-97.016158,32.311665
-96.854718,32.311667
-97.015878,32.311677
-97.016041,32.311684
-96.854431,32.31169
-97.011887,32.311693
-97.018066,32.311693
-97.015916,32.311701
-97.016112,32.311703
-97.015927,32.311703
-97.015895,32.311703
-96.854471,32.311705
-96.854464,32.311706
-97.015884,32.311712
-97.014895,32.31172
-97.015928,32.311726
-96.854456,32.311726
-96.854397,32.311726
-96.854458,32.311732
-96.854385,32.311733
-97.015939,32.311734
-97.015863,32.31174
-97.016066,32.311741
-97.016066,32.311748
-97.015981,32.31175
-96.85461,32.311753
-97.015918,32.311753
-97.015927,32.311757
-96.855125,32.311758
-97.015999,32.311762
-97.015993,32.311762
-97.015938,32.311766
-97.013522,32.311773
-97.014895,32.311773
-97.016088,32.311778
-97.015945,32.311781
-97.016002,32.311784
-97.015919,32.311789
-97.015927,32.31179
-97.015918,32.31179
-97.015928,32.311795
-97.01598,32.311796
-97.015981,32.311805
-97.016156,32.311806
-97.016113,32.311813
-97.015839,32.311817
-97.015949,32.311821
-97.01596,32.311826
-97.015939,32.311828
-97.01595,32.311829
-97.015964,32.311836
-97.015892,32.311837
-97.015982,32.311842
-97.015928,32.311844
-97.015988,32.311849
-97.014771,32.311858
-97.017517,32.311858
-97.015925,32.311869
-97.015956,32.31187
-97.016028,32.311877
-97.015982,32.31188
-97.015972,32.311883
-97.015916,32.311886
-97.015912,32.31189
-97.015992,32.3119
-97.011462,32.311931
-97.015996,32.311932
-97.015788,32.311976
-96.854782,32.312193
-106.77778,32.31222
-106.778337,32.312316
-97.012024,32.312438
-97.026958,32.312583
-97.027608,32.312613
-97.015278,32.312657
-97.013466,32.312838
-97.013335,32.312987
-97.013397,32.313018
-110.741853,32.313033
-97.014895,32.313356
-97.015457,32.313599
-97.010588,32.313831
-97.022225,32.314022
-97.013397,32.314759
-95.190139,32.315318
-114.228952,32.315452
-110.81733,32.315497
-95.19089,32.315572
-110.805138,32.318355
-113.43,32.32
-110.813996,32.320788
-106.582687,32.323558
-106.572204,32.323896
-106.743518,32.324103
-64.835547,32.324178
-110.806002,32.324541
-106.585469,32.32591
-96.611687,32.326408
-95.143935,32.326757
-95.143922,32.326934
-97.437051,32.327651
-97.435786,32.328261
-97.435888,32.328322
-106.586241,32.330617
-96.655805,32.331508
-96.655371,32.33207
-106.743,32.3325
-97.233407,32.332757
-96.656052,32.332829
34.85992,32.33292
-96.656621,32.333448
-97.329785,32.334349
-110.6958,32.3356
-90.329689,32.335777
-97.415378,32.337711
-110.979228,32.33909
-110.981699,32.339368
-110.762256,32.34141
-117.061042,32.344653
-97.388434,32.347268
-84.78802,32.347446
-90.87778,32.3525
-97.221605,32.352936
-95.234665,32.353073
-96.898088,32.357496
-95.876115,32.358841
-89.94027,32.359361
-96.889696,32.36029
-96.651261,32.360425
-96.651171,32.360579
-106.902108,32.364501
-97.282758,32.365272
-82.164304,32.367802
-97.281625,32.368873
-111.135553,32.373547
-111.135553,32.373572
-111.135567,32.373588
-111.135553,32.373597
15.131804,32.37686
15.131851,32.376872
-111.139436,32.376983
-99.729187,32.378505
-96.845534,32.378882
-96.845883,32.378962
-94.856003,32.379005
34.870731,32.386499
34.871226,32.386523
34.870752,32.386589
-110.955559,32.386665
-110.956208,32.386667
34.866145,32.38974
-96.862244,32.391801
-114.811389,32.392222
-111.140054,32.393206
-111.142341,32.394389
-114.826389,32.395
-96.864639,32.395216
-96.864685,32.395294
-90.071829,32.395324
-111.139197,32.395472
-106.580726,32.396261
-96.827417,32.399447
-96.827373,32.399475
-96.83243,32.401518
-97.327228,32.40263
-116.908639,32.404616
-111.24201,32.4146
-110.714196,32.41558
-94.706619,32.420442
-110.9737,32.42221
-86.22636,32.42375
-95.977746,32.423752
-111.2109,32.427058
-90.162943,32.432155
-90.162726,32.432449
-97.665,32.43408
-97.664555,32.4344
-97.662757,32.434522
-97.663098,32.434614
-97.518952,32.434624
-97.664237,32.43466
-93.662217,32.439018
-93.662227,32.439025
-93.662124,32.439112
-96.935245,32.43987
-97.751868,32.44048
-93.680245,32.44052
-114.78444,32.441504
-104.275962,32.441709
-96.229977,32.44264
-93.374498,32.443947
-97.788252,32.444917
-106.586283,32.44785
-97.530205,32.449054
-97.208977,32.453106
-96.954809,32.454225
-104.30647,32.45786
-96.895722,32.464887
-114.735674,32.466384
-114.735551,32.466408
-99.742062,32.469361
-99.723263,32.471741
-99.600721,32.474772
-99.733744,32.475598
-96.960299,32.476992
-99.73693,32.478636
-85.369105,32.480089
-99.736326,32.48085
-97.546689,32.483177
-96.908454,32.484624
-83.8161,32.4875
-94.755379,32.491386
-94.757308,32.492633
-94.75723,32.494235
-96.959843,32.496483
-96.9628,32.497415
-96.959822,32.497769
-93.718756,32.497911
-96.958997,32.497972
-96.959104,32.497993
-96.959122,32.497997
-96.959128,32.497998
-96.95906,32.498
-96.959073,32.498005
-96.959062,32.498006
-96.959083,32.498006
-96.959029,32.498008
-96.959105,32.498015
-96.959007,32.498017
-96.964534,32.498024
-96.96456,32.498035
-96.962618,32.498042
-99.77439,32.501979
-96.844546,32.503718
-96.8449,32.503724
-110.921111,32.505556
-117.11669,32.505899
-97.183452,32.506465
-94.69289,32.50667
-116.958255,32.513417
-117.040057,32.51453
-94.759818,32.515237
-95.759369,32.51607
-94.757239,32.51825
-117.123022,32.520152
-117.122839,32.520308
-94.761607,32.523781
-97.300584,32.526348
-97.322692,32.527703
-97.357128,32.528018
-97.356245,32.528562
-97.358487,32.528856
-97.137618,32.528876
-97.322137,32.530147
-98.552028,32.530313
-97.521033,32.532773
-95.366622,32.533259
-98.562864,32.533991
-98.561085,32.534412
-98.559801,32.534478
-117.122845,32.535047
-96.752295,32.535444
-96.752273,32.535444
-84.967059,32.5358
-84.634455,32.539578
-97.326176,32.539589
-97.328705,32.540272
-97.799167,32.540897
-84.635834,32.541468
-117.110104,32.543403
-117.110565,32.54354
-117.030315,32.544208
-117.115123,32.546497
-117.06167,32.546943
-97.055561,32.548063
-97.058907,32.549111
-84.894372,32.549747
-117.045272,32.550842
-117.063538,32.551062
-117.065203,32.551451
-117.064959,32.551491
-117.063394,32.551545
-117.06851,32.552384
-117.06688,32.552795
-117.08075,32.553088
-97.102195,32.55331
-117.084548,32.553919
-117.08574,32.554164
-117.087293,32.554171
-117.08542,32.554316
-117.086535,32.554374
-117.086095,32.554383
-117.065248,32.554395
-117.08923,32.554476
-116.933444,32.554522
-117.043932,32.554728
-117.064698,32.555147
-117.044251,32.555831
-97.512135,32.55609
-117.084975,32.55648
-117.049317,32.556672
-117.085028,32.556842
-117.084483,32.557505
-113.609016,32.55793
-117.092826,32.558225
-97.153146,32.5587
-95.878813,32.559436
-117.127865,32.559606
-96.938938,32.559736
-97.134576,32.560736
-117.123967,32.562908
-96.776681,32.563553
-117.132407,32.563603
-117.0556,32.5638
-117.092585,32.564325
-97.318351,32.564993
-117.132235,32.565351
-96.775835,32.565906
-93.72488,32.566367
-97.121689,32.566623
-93.724598,32.566739
-80.181675,32.56708
-96.77517,32.569034
-116.658089,32.569227
-97.139039,32.569836
-97.094035,32.570479
-117.037467,32.570647
-97.005028,32.573483
-117.126025,32.573812
-117.048592,32.574028
-117.018676,32.574085
-117.126763,32.574244
-117.127105,32.574383
-117.125603,32.574397
-117.125923,32.574813
-97.12962,32.57508
-97.134678,32.577303
-97.435532,32.578367
-117.101196,32.578922
-97.362517,32.579025
-97.077646,32.579315
-97.159716,32.579572
-110.848434,32.581142
-117.006004,32.58215
-117.097816,32.582332
-117.054139,32.582339
-97.101815,32.58241
-97.074717,32.58249
-117.107675,32.583875
-117.113085,32.583944
-97.1023,32.584333
-97.102149,32.584581
-96.994695,32.584616
-97.102413,32.584905
-97.040637,32.585162
-116.980743,32.585369
-117.018477,32.585372
-117.016109,32.585729
-96.995481,32.585869
-96.995235,32.585955
-96.994772,32.586178
-96.994852,32.586226
-96.994776,32.586237
-97.101392,32.58639
-97.097868,32.586776
-117.044335,32.586906
-97.101707,32.587058
-97.102722,32.587077
-97.102126,32.587229
-97.102134,32.587262
-97.238219,32.587323
-97.2383,32.587332
-97.100624,32.587389
-97.238422,32.587405
-97.101049,32.587411
-97.100966,32.587414
-97.238423,32.587448
-97.101833,32.587554
-97.101663,32.587617
-117.02089,32.587658
-97.101189,32.587677
-117.105835,32.587776
-97.099572,32.587913
-97.100963,32.587948
